id, x, y, freq, label
703, -49.926620, 16.536974, 68, journal
704, -55.494919, -7.925107, 70, fall
705, -49.518742, 2.809807, 66, february
706, -51.113644, 8.483701, 70, concerns
707, -69.220917, 15.442859, 68, possible
708, -57.591587, 14.913670, 68, trial
709, -45.861824, 18.797337, 68, collections
710, -58.915112, 20.608921, 70, doctors
711, -60.227287, 5.297548, 66, vice
712, -57.879337, 13.004788, 0, cials
713, -50.458416, 27.630865, 44, page
714, -59.050362, 39.009274, 64, feminists
715, -64.567001, 11.091055, 68, neither
716, -59.212944, 17.586603, 62, johnson
717, -61.716614, 14.258130, 68, response
718, -62.832867, 4.257247, 64, barwick
719, -72.085030, 17.694515, 64, schuster
720, -68.761337, 13.761925, 68, play
721, -70.411537, 16.127377, 68, raised
722, -68.566437, 18.330122, 68, certain
723, -59.370876, -2.894392, 68, changes
724, -48.034977, 17.837450, 68, historical
725, -58.733257, 18.066967, 68, jack
726, -72.137444, 18.081186, 48, pope
727, -54.309658, -0.688811, 62, rome
728, -57.967339, -0.859264, 64, protection
729, -62.169327, 18.093311, 66, voters
730, -63.656635, 17.902540, 62, headed
731, -56.879692, -3.249005, 66, win
732, -55.668522, 3.942997, 64, august
733, -41.987862, -7.866592, 66, talked
734, -49.866741, 15.507085, 158, states
735, -59.454620, -5.351037, 66, provided
736, -52.044857, 3.952634, 66, battle
737, -66.194389, 8.858726, 64, families
738, -49.714088, 1.205095, 66, steven
739, -63.154865, 0.435120, 64, layton
740, -60.086651, 11.320436, 66, returned
741, -67.103020, 16.883701, 66, challenge
742, -56.133686, 9.446049, 62, union
743, -60.427807, 19.121588, 62, near
744, -71.753479, 3.887445, 62, lesbianism
745, -50.091106, 4.468922, 66, ray
746, -49.550289, 14.459474, 66, appeal
747, -58.823654, 15.947742, 64, jones
748, -38.189335, -8.908415, 6, w
749, -65.591255, 11.509189, 64, form
750, -56.693710, 7.256917, 62, located
751, -66.182549, 9.028560, 60, talking
752, -66.451248, 25.111641, 62, whose
753, -60.608921, 18.997475, 60, box
754, -60.948502, -0.948256, 64, original
755, -54.293247, 1.851608, 64, maciver
756, -51.287968, 7.905585, 64, businesses
757, -45.549820, -1.301918, 58, summer
758, -67.519577, 1.614045, 64, changed
759, -60.922859, 16.629475, 64, priests
760, -70.043251, 13.637408, 64, steam
761, -64.476799, 12.595085, 62, common
762, -64.221306, 5.956904, 64, sign
763, -64.779152, -1.178941, 64, imagining
764, -63.450180, -8.579132, 58, volunteer
765, -55.870651, 16.545757, 64, protest
766, -59.163708, 17.523165, 64, thomas
767, -58.796947, 14.179045, 58, patrick
768, -72.450058, 15.018001, 48, hours
769, -53.055977, 4.033010, 64, appeared
770, -58.637100, -0.403921, 60, ordinance
771, -66.038406, 2.075054, 62, short
772, -61.486752, 4.453322, 64, previous
773, -48.510315, 31.772068, 64, flint
774, -55.758236, 4.162389, 62, december
775, -59.756561, 3.823790, 62, reason
776, -57.863510, 9.858319, 56, california
777, -61.152523, 17.756081, 62, forced
778, -54.117741, -1.588227, 62, read
779, -70.041588, 11.952950, 62, learned
780, -62.999245, 27.292009, 62, music
781, -67.042549, 24.930416, 58, body
782, -58.262058, 11.257487, 62, director
783, -71.740845, 3.879415, 60, feminism
784, -68.803886, 17.086512, 62, allowed
785, -61.963940, 10.733907, 62, attempt
786, -64.780060, 6.080665, 58, line
787, -58.527740, 2.765430, 62, minutes
788, -64.937073, 12.927628, 62, mostly
789, -68.740433, 15.555898, 60, join
790, -72.028595, 17.549145, 62, paid
791, -54.829384, 8.491470, 62, hands
792, -67.065704, 14.762856, 58, road
793, -51.859447, 3.489834, 62, planned
794, -50.413460, 15.225860, 62, adopted
795, -69.952393, 11.798397, 62, demanded
796, -51.457047, 3.919539, 58, victory
797, -69.599815, 21.365005, 58, female
798, -58.771557, 9.922193, 60, launched
799, -59.477501, 16.622789, 52, owner
800, -53.199535, -3.320264, 62, background
801, -67.424126, 11.019143, 60, chicken
802, -58.622440, -11.934943, 62, things
803, -68.584663, 15.948936, 62, seem
804, -57.703445, 5.037435, 24, p
805, -65.592873, 24.069925, 60, lobotomy
806, -47.245838, 1.245788, 56, dubay
807, -56.272049, -6.328540, 58, bath
808, -49.580036, -11.947613, 60, heard
809, -50.910183, 8.106098, 62, organizations
810, -57.075722, 9.296443, 60, gave
811, -64.670135, 18.652561, 60, ran
812, -46.868587, 1.227144, 4, cial
813, -53.274914, -4.523464, 60, conservative
814, -49.444920, 14.741323, 58, walla
815, -67.559952, 10.908983, 58, soup
816, -67.809052, 13.247932, 42, ers
817, -59.690308, -5.480281, 60, step
818, -53.784924, 2.580057, 58, mckay
819, -55.075474, -16.494028, 60, chadwick
820, -57.298599, 6.343899, 30, joseph
821, -60.582745, 16.495207, 60, investigation
822, -61.124706, -9.274033, 62, ways
823, -60.439373, 10.428858, 48, crfe
824, -64.714325, 28.100920, 18, self
825, -46.917934, -5.101027, 56, test
826, -61.455765, 12.361441, 60, christian
827, -47.182995, 28.644646, 0, www
828, -67.991226, 1.183364, 58, lives
829, -58.977043, 8.482011, 12, mid
830, -59.579079, -0.006989, 58, fair
831, -54.534340, -16.147900, 60, getting
832, -50.434757, -17.444656, 60, stay
833, -70.904869, 11.480754, 58, girls
834, -60.418736, -1.837106, 60, matter
835, -51.592739, 0.204353, 60, prison
836, -60.430908, -11.652393, 58, relationship
837, -49.931438, 15.000587, 58, signed
838, -54.267082, 12.975319, 58, equal
839, -66.547066, 1.854856, 54, else
840, -39.865582, -23.821486, 60, lived
841, -70.583443, 10.766629, 58, lot
842, -60.993359, 19.442680, 42, red
843, -57.975842, -4.743485, 58, conflict
844, -44.888790, -3.973241, 58, january
845, -55.035999, -16.181019, 58, cops
846, -63.681377, 1.950226, 54, boy
847, -62.869308, 3.218696, 36, saloon
848, -58.530521, 5.838071, 58, disco
849, -53.173927, 0.861657, 58, comes
850, -44.212757, 0.720626, 64, volunteers
851, -53.318707, -2.903882, 46, positive
852, -58.709541, 13.194069, 58, referred
853, -49.074177, -17.774862, 58, stand
854, -59.487778, 8.871819, 58, pastoral
855, -47.148426, 28.785782, 58, ostrom
856, -49.432079, 14.166393, 58, filed
857, -48.626728, -10.640915, 54, success
858, -55.886215, -10.718657, 58, separate
859, -66.958420, 20.582117, 58, referendum
860, -60.321148, 5.637477, 58, note
861, -50.260483, -15.133966, 56, married
862, -43.483006, -5.609162, 56, received
863, -52.623722, -10.182596, 58, begin
864, -53.767479, -7.698492, 58, throughout
865, -48.036514, 17.109173, 56, archives
866, -22.814791, -12.384100, 58, keith
867, -67.981705, 11.766026, 58, customers
868, -59.225254, -9.558878, 52, voice
869, -67.708725, 2.201714, 58, compassion
870, -73.427994, 16.917816, 58, per
871, -63.903954, 0.648675, 34, fifty
872, -58.645786, 15.766639, 50, evans
873, -67.363258, 14.817115, 38, style
874, -67.218239, 4.017190, 58, traditional
875, -30.463190, -2.195516, 70, mothers
876, -68.543297, 5.389302, 58, healing
877, -66.817780, 12.922184, 52, houses
878, -49.463860, -10.493579, 52, queen
879, -53.317013, 2.988684, 54, audience
880, -43.508358, 4.974582, 56, student
881, -56.686760, 7.255055, 54, east
882, -67.252441, 13.138441, 56, onto
883, -62.641872, 4.153167, 52, partner
884, -55.407791, -8.171653, 56, hope
885, -63.664234, -6.681978, 50, block
886, -43.193996, 0.805456, 56, newsletter
887, -58.435703, -7.410835, 42, katagiri
888, -38.488220, 0.835609, 56, alliance
889, -61.498672, 6.812589, 52, army
890, -58.487297, -9.551766, 54, cities
891, -58.982887, -11.229193, 56, understand
892, -47.680225, -22.796106, 56, african
893, -59.773621, -10.233027, 54, sought
894, -47.818359, -22.910831, 52, identity
895, -62.381763, 2.584424, 52, record
896, -61.974098, -5.107615, 54, woelich
897, -60.163792, 5.129775, 56, led
898, -63.803490, 0.598986, 38, nine
899, -61.794163, 2.253837, 56, committed
900, -66.403648, 1.600035, 52, double
901, -48.122498, 5.100372, 56, coverage
902, -60.621552, -5.424177, 56, evening
903, -60.356377, 2.197968, 54, responded
904, -48.922714, 14.383060, 52, code
905, -68.284019, 5.904449, 56, homes
906, -50.392776, -5.230612, 54, ordered
907, -41.092266, -22.075283, 54, glf
908, -65.642662, 2.921902, 54, provide
909, -53.837811, -6.292381, 52, task
910, -59.684608, -0.904904, 48, justice
911, -59.341770, 3.999707, 46, murphy
912, -18.107773, -1.006233, 0, ort
913, -65.211327, 6.052590, 54, significant
914, -65.337540, 2.974564, 54, mind
915, -37.838516, -0.023157, 52, interviews
916, -70.922401, 17.462154, 54, top
917, -43.025726, 4.669338, 48, ywca
918, -49.040283, -15.131534, 54, seems
919, -66.075020, 4.041535, 54, looking
920, -50.625599, -16.463812, 52, allah
921, -58.524269, -3.419177, 52, books
922, -52.445122, 4.732961, 54, larry
923, -53.656410, -12.067011, 54, brought
924, -64.167374, -5.812915, 52, horseshoe
925, -48.985931, 14.268806, 50, liquor
926, -56.862854, 4.513557, 42, election
927, -70.406479, 11.837879, 40, heimbigner
928, -62.481693, 15.038256, 52, pointed
929, -43.701111, 0.471847, 78, services
930, -39.413700, -2.187149, 52, series
931, -55.803799, 7.971965, 52, tim
932, -50.006424, -4.710835, 48, isaacson
933, -68.018524, 0.916460, 50, whole
934, -30.735994, -3.463985, 50, event
935, -56.059498, -5.612819, 50, bad
936, -48.867794, -18.949684, 52, actual
937, -67.774490, 1.362575, 46, religion
938, -42.689678, -5.788620, 48, attack
939, -56.669537, 4.593291, 52, pat
940, -38.385471, 1.818818, 48, resource
941, -42.731133, -9.857563, 52, lead
942, -48.445168, 4.045806, 52, atkins
943, -45.059742, -13.460114, 52, morning
944, -55.374458, 1.140835, 64, patients
945, -48.772377, 13.751077, 52, study
946, -60.093239, 7.745996, 52, urban
947, -54.968266, 12.141928, 52, pass
948, -64.903320, 3.879929, 50, parents
949, -61.985428, -7.342468, 52, deal
950, -58.834084, -8.848192, 52, popular
951, -64.070450, 9.368713, 52, les
952, -60.103115, 2.260366, 50, running
953, -56.402946, -5.596216, 48, numbers
954, -38.990971, -10.807080, 50, charged
955, -57.486313, -1.724422, 50, struggle
956, -42.730560, -0.622501, 50, present
957, -64.928909, -2.719367, 52, sexuals
958, -59.662369, 17.468044, 52, former
959, -51.676769, -14.462553, 50, queer
960, -58.876163, -0.722292, 50, supported
961, -45.560703, -21.976116, 52, tolerance
962, -48.406132, 4.626958, 52, weekly
963, -60.810612, -11.121001, 50, accept
964, -57.149456, -0.442395, 48, statewide
965, -58.553719, -9.143733, 52, aimed
966, -58.364952, -6.208292, 52, view
967, -60.589588, -6.928593, 50, impact
968, -61.471020, 1.644760, 52, testimony
969, -67.220673, 3.300699, 52, walk
970, -46.882999, 1.787544, 48, leader
971, -47.750412, -4.001868, 50, issued
972, -49.973648, -13.835289, 50, believe
973, -51.389030, -5.805452, 50, similar
974, -64.044472, -5.969027, 50, golden
975, -49.327400, -21.309206, 44, indeed
976, -40.109112, -12.473209, 50, cachero
977, -38.839470, -3.824590, 48, ii
978, -57.642075, -3.866409, 48, declared
979, -57.641975, -3.971387, 50, include
980, -60.340607, 4.843617, 48, calling
981, -58.245274, -4.538126, 48, focus
982, -33.340538, -13.331280, 0, ect
983, -52.201897, -12.150573, 48, developed
984, -54.693134, -16.099171, 50, phone
985, -63.186649, -8.250300, 50, sure
986, -51.192692, -7.762645, 46, belonging
987, -58.655602, 13.241646, 40, million
988, -49.769253, -11.882203, 50, closed
989, -47.020401, -14.301828, 50, explained
990, -56.811657, -15.298214, 50, spent
991, -43.191887, -6.866929, 48, benmiriam
992, -52.313351, -4.814135, 50, executive
993, -39.574642, -13.150801, 50, nothing
994, -42.844891, -21.603958, 50, concerned
995, -66.466927, 8.695051, 46, symbol
996, -56.994171, -0.332817, 50, protect
997, -51.843884, 1.406865, 38, dave
998, -61.544357, 6.754275, 44, faced
999, -28.323334, -15.798725, 48, fired
1000, -51.266850, -3.177757, 46, heer
1001, -42.468208, -4.440546, 46, quoted
1002, -47.526978, -21.854881, 44, geography
1003, -57.184376, -10.419707, 46, experience
1004, -60.288620, -8.399164, 46, attention
1005, -44.866104, -4.038460, 46, released
1006, -62.131630, -6.101024, 48, warned
1007, -64.491516, -7.386334, 42, bed
1008, -47.647610, -11.365098, 48, grown
1009, -42.575268, -1.411042, 46, greater
1010, -53.158852, -0.318425, 48, mike
1011, -59.226589, -6.117777, 38, key
1012, -65.309212, 3.322419, 48, risk
1013, -44.603386, -0.955989, 44, defeat
1014, -53.524296, 1.152866, 48, frank
1015, -40.667160, -12.576170, 48, singer
1016, -69.011971, 18.786093, 60, persons
1017, -57.431702, -1.779341, 48, speech
1018, -66.031509, 6.455466, 48, avoid
1019, -52.278305, -4.963273, 48, democratic
1020, -45.246693, -4.526788, 48, visit
1021, -49.336048, -16.086588, 46, moment
1022, -45.374443, -20.450291, 48, respectable
1023, -43.333305, -6.409809, 32, grant
1024, -60.022861, -6.919497, 44, dressed
1025, -53.809013, -7.515977, 48, entire
1026, -43.634621, -4.531617, 42, arnold
1027, -59.576675, 12.828955, 48, carl
1028, -56.646580, -8.299735, 48, plan
1029, -55.151161, -14.426078, 46, paying
1030, -46.566074, -12.420675, 48, writing
1031, -40.225315, -23.573425, 48, answer
1032, -38.810169, -12.217725, 48, fifteen
1033, -61.390675, 0.034469, 44, land
1034, -60.798515, -4.994836, 48, hold
1035, -42.395687, -7.574679, 48, discovered
1036, -39.979568, -11.043369, 48, walter
1037, -53.932995, -2.109435, 48, stood
1038, -54.909119, -2.866293, 48, followed
1039, -63.395447, -6.955037, 42, built
1040, -55.316608, -16.207832, 46, car
1041, -51.180641, -4.005847, 36, campbell
1042, -61.131863, -1.834525, 46, reached
1043, -39.158699, -2.966266, 42, connolly
1044, -46.130035, -8.213538, 34, chair
1045, -44.716251, -3.604858, 44, paulson
1046, -50.795849, 3.453963, 46, angeles
1047, -52.420723, 4.382998, 46, los
1048, -64.211479, 3.673482, 46, table
1049, -49.287682, -7.461711, 46, crowd
1050, -36.693100, -6.264110, 44, concern
1051, -26.102467, -20.165352, 46, stopped
1052, -26.573338, -20.885511, 46, everything
1053, -61.208374, -0.886888, 48, schools
1054, -51.985950, -15.421322, 44, obvious
1055, -54.450859, -14.896960, 42, father
1056, -62.258495, -7.784881, 46, condoms
1057, -50.804600, -10.802464, 46, served
1058, -41.917770, -2.448861, 46, spokesman
1059, -51.382809, -12.985586, 46, return
1060, -59.418480, -6.062016, 40, filled
1061, -60.196461, 3.472280, 46, albert
1062, -49.370907, 14.294894, 46, ruled
1063, -55.449272, -16.080429, 46, apparently
1064, -48.604214, -6.992942, 44, minister
1065, -63.242279, -7.108671, 46, continue
1066, -61.793102, -6.247391, 44, giving
1067, -43.483051, -6.428849, 32, fund
1068, -55.993649, -6.244931, 44, problems
1069, -47.066082, 1.171960, 46, bob
1070, -46.207985, -7.082025, 46, settled
1071, -52.617752, -7.899285, 46, leading
1072, -30.603350, -3.069951, 32, gipple
1073, -58.193356, -8.727698, 36, term
1074, -38.926651, -11.767384, 44, period
1075, -57.974174, 5.225240, 46, brown
1076, -42.751450, -7.253175, 44, faygele
1077, -26.864534, -10.676151, 42, appointed
1078, -46.840096, -20.980122, 44, fit
1079, -36.760017, -7.629138, 46, argument
1080, -62.430222, -0.965314, 46, crimes
1081, -55.711178, -10.805516, 46, played
1082, -53.020966, -8.399958, 44, process
1083, -46.634460, -18.258701, 46, header
1084, -35.529804, 0.756584, 46, writer
1085, -61.205612, -9.350126, 46, types
1086, -53.050388, -1.859170, 42, cover
1087, -66.933571, 3.050369, 44, economic
1088, -40.722198, -22.757385, 46, network
1089, -42.272575, -20.629877, 46, collective
1090, -42.498341, -1.394817, 44, organized
1091, -54.826408, 8.455205, 46, central
1092, -58.506737, 9.883727, 46, future
1093, -50.656361, -12.753966, 46, shows
1094, -53.587364, -9.421548, 44, ready
1095, -52.671150, -0.819696, 46, carried
1096, -22.905733, 16.155439, 44, legislator
1097, -40.755852, -19.295883, 72, ones
1098, -63.104641, 2.789618, 46, mean
1099, -61.147541, -1.708362, 44, sound
1100, -45.215965, -11.592141, 40, joe
1101, -41.239292, -18.504168, 46, liked
1102, -60.470966, 4.579400, 44, telling
1103, -47.086773, -14.016389, 34, hard
1104, -63.060047, -6.798066, 46, stayed
1105, -46.756474, -9.403769, 46, deadline
1106, -65.956154, 4.336370, 0, peabody
1107, -34.637177, -10.793814, 46, reporters
1108, -62.352993, -5.136863, 42, supposedly
1109, -28.191616, -2.796860, 44, organize
1110, -30.660925, -21.283178, 42, true
1111, -52.787704, -5.181572, 44, defense
1112, -13.610118, -14.366611, 44, build
1113, -52.400757, -6.034609, 44, legislative
1114, -46.927189, 0.160725, 40, pacific
1115, -43.671078, -14.627211, 44, dead
1116, -39.984684, -3.021246, 44, roger
1117, -38.568813, -11.325829, 44, sentence
1118, -55.040581, -3.005268, 36, thetford
1119, -38.311665, -17.622478, 44, probably
1120, -55.813507, -13.736423, 46, psychiatrists
1121, -50.163979, -4.861164, 40, charges
1122, -42.275612, -11.165889, 44, large
1123, -51.905815, -7.941045, 44, proposed
1124, -41.778008, -21.586962, 44, resistance
1125, -38.989037, -15.498343, 38, bauman
1126, -27.245466, -2.917397, 44, symbolic
1127, -58.715221, -9.285233, 42, scat
1128, -36.115749, -19.359577, 42, rest
1129, -59.249271, -10.674782, 44, feelings
1130, -50.015751, -13.070663, 44, cause
1131, -44.817162, -19.247482, 44, powerful
1132, -48.555080, -9.842597, 42, caused
1133, -52.944061, -8.297387, 44, reference
1134, -43.137310, -19.754539, 44, helping
1135, -52.460938, -1.467683, 42, successful
1136, -54.459370, -0.574374, 38, ratzinger
1137, -53.790710, 3.879662, 44, richard
1138, -48.025974, -2.584678, 42, al
1139, -46.475910, 0.187674, 44, alice
1140, -59.942307, -7.261147, 42, couples
1141, -52.108025, -12.255312, 46, tions
